Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2017,1,13,5,30,0,0,0,0,0,0,0.6,0.677,298.2,90.16,0,1000,N/A
2017,1,13,6,30,0,0,0,0,0,0,0.6,0.618,300.6,83.85,0,1000,N/A
2017,1,13,7,30,15,0,15,12,152,15,0.6,0.579,301.5,79.51,0,1010,N/A
2017,1,13,8,30,46,598,151,46,598,151,0.6,0.555,301.8,77.68,0,1010,N/A
2017,1,13,9,30,62,770,295,62,770,295,0.7,0.515,302.6,74.03,1,1010,N/A
2017,1,13,10,30,65,869,406,65,869,406,0.7,0.468,303.2,64.15,2,1010,N/A
2017,1,13,11,30,68,906,464,68,906,464,0.7,0.448,303.8,60.07,2,1010,N/A
2017,1,13,12,30,69,901,462,69,901,462,0.7,0.45,304.8,56.9,2,1010,N/A
2017,1,13,13,30,66,867,403,66,867,403,0.7,0.454,306.1,57.15,1,1010,N/A
2017,1,13,14,30,58,791,294,58,791,294,0.6,0.455,307.9,51.83,0,1010,N/A
2017,1,13,15,30,43,616,149,43,616,149,0.5,0.437,309.8,51.94,0,1010,N/A
2017,1,13,16,30,0,0,0,0,0,0,0.5,0.399,312.2,54.75,-1,1010,N/A
2017,1,13,17,30,0,0,0,0,0,0,0.4,0.356,314.7,58.86,-2,1010,N/A
2017,1,13,18,30,0,0,0,0,0,0,0.4,0.324,317.1,62.68,-3,1020,N/A
2017,1,13,19,30,0,0,0,0,0,0,0.4,0.307,318.9,61.48,-3,1020,N/A
2017,1,13,20,30,0,0,0,0,0,0,0.4,0.302,322.9,64.28,-4,1020,N/A
2017,1,13,21,30,0,0,0,0,0,0,0.4,0.299,329.2,61.13,-4,1020,N/A
2017,1,13,22,30,0,0,0,0,0,0,0.4,0.291,334,62.52,-5,1020,N/A
2017,1,13,23,30,0,0,0,0,0,0,0.4,0.278,338.4,58.88,-5,1020,N/A
2017,1,14,0,30,0,0,0,0,0,0,0.3,0.265,341.9,59.37,-6,1020,N/A
2017,1,14,1,30,0,0,0,0,0,0,0.3,0.251,343.7,56.23,-6,1020,N/A
2017,1,14,2,30,0,0,0,0,0,0,0.3,0.238,343.2,54.44,-6,1020,N/A
2017,1,14,3,30,0,0,0,0,0,0,0.2,0.235,342,53.05,-6,1020,N/A
2017,1,14,4,30,0,0,0,0,0,0,0.2,0.24,339.1,52.11,-6,1020,N/A
2017,1,14,5,30,0,0,0,0,0,0,0.2,0.252,335.6,50.84,-6,1020,N/A
2017,1,14,6,30,0,0,0,0,0,0,0.1,0.275,330.5,50.14,-6,1020,N/A
2017,1,14,7,30,13,0,13,11,247,17,0.1,0.303,319,45.2,-5,1020,N/A
2017,1,14,8,30,53,388,122,40,678,160,0.1,0.33,288,39.19,-4,1020,N/A
2017,1,14,9,30,89,472,233,54,826,305,0.1,0.359,249.3,33.68,-3,1020,N/A
2017,1,14,10,30,136,422,302,65,877,410,0.2,0.397,242.9,32.88,-1,1010,N/A
2017,1,14,11,30,185,251,296,70,896,464,0.3,0.449,241.7,35.12,-1,1010,N/A
2017,1,14,12,30,164,386,334,71,884,460,0.3,0.526,240.2,35.2,0,1010,N/A
2017,1,14,13,30,97,618,340,70,836,398,0.3,0.62,238.5,38.35,0,1010,N/A
2017,1,14,14,30,87,525,245,62,745,287,0.3,0.72,235.8,45.42,-1,1010,N/A
2017,1,14,15,30,56,381,123,45,568,144,0.2,0.816,228.6,50.88,-1,1010,N/A
2017,1,14,16,30,10,0,10,10,124,12,0.2,0.888,212.1,62.84,-2,1010,N/A
2017,1,14,17,30,0,0,0,0,0,0,0.2,0.924,200.9,71.89,-3,1010,N/A
2017,1,14,18,30,0,0,0,0,0,0,0.2,0.913,200.3,74.47,-3,1010,N/A
2017,1,14,19,30,0,0,0,0,0,0,0.2,0.864,208.1,76.8,-3,1010,N/A
2017,1,14,20,30,0,0,0,0,0,0,0.2,0.8,218.5,79.35,-3,1010,N/A
2017,1,14,21,30,0,0,0,0,0,0,0.2,0.744,232.8,87.53,-4,1010,N/A
2017,1,14,22,30,0,0,0,0,0,0,0.2,0.705,242.2,89.19,-4,1000,N/A
2017,1,14,23,30,0,0,0,0,0,0,0.2,0.673,246.6,97.57,-5,1000,N/A
2017,1,15,0,30,0,0,0,0,0,0,0.2,0.645,254.9,98.62,-5,1000,N/A
2017,1,15,1,30,0,0,0,0,0,0,0.2,0.611,265.3,98.95,-5,1000,N/A
2017,1,15,2,30,0,0,0,0,0,0,0.2,0.561,280.2,98.84,-5,1000,N/A
2017,1,15,3,30,0,0,0,0,0,0,0.3,0.502,292.6,97.82,-5,1000,N/A
2017,1,15,4,30,0,0,0,0,0,0,0.3,0.475,304.3,94.86,-5,1000,N/A
2017,1,15,5,30,0,0,0,0,0,0,0.3,0.473,305.8,91.73,-5,1000,N/A
2017,1,15,6,30,0,0,0,0,0,0,0.2,0.448,301.9,96.64,-6,1000,N/A
2017,1,15,7,30,12,192,17,12,192,17,0.2,0.406,297.8,81.85,-4,1000,N/A
2017,1,15,8,30,44,643,159,44,643,159,0.3,0.377,298.7,71.99,-2,1010,N/A
2017,1,15,9,30,58,808,306,58,808,306,0.4,0.371,314.2,61.29,0,1010,N/A
2017,1,15,10,30,65,884,416,65,884,416,0.5,0.379,320.2,53.07,0,1010,N/A
2017,1,15,11,30,69,913,473,69,913,473,0.5,0.392,319.6,50.57,0,1000,N/A
2017,1,15,12,30,68,912,472,68,912,472,0.4,0.406,317.6,49.29,1,1000,N/A
2017,1,15,13,30,65,881,413,65,881,413,0.4,0.421,316.7,49.24,1,1000,N/A
2017,1,15,14,30,56,810,304,56,810,304,0.3,0.437,317.8,50.45,0,1010,N/A
2017,1,15,15,30,42,653,158,42,653,158,0.2,0.444,318.8,58.86,-1,1010,N/A
2017,1,15,16,30,11,218,16,11,218,16,0.1,0.438,322.3,78.09,-3,1010,N/A
2017,1,15,17,30,0,0,0,0,0,0,0.2,0.417,328.5,78.98,-4,1010,N/A
2017,1,15,18,30,0,0,0,0,0,0,0.4,0.381,337.7,80.52,-5,1010,N/A
2017,1,15,19,30,0,0,0,0,0,0,0.6,0.337,339.2,76.08,-5,1010,N/A
2017,1,15,20,30,0,0,0,0,0,0,0.7,0.302,340.4,72.37,-5,1010,N/A
2017,1,15,21,30,0,0,0,0,0,0,0.7,0.284,344.1,75.18,-6,1010,N/A
2017,1,15,22,30,0,0,0,0,0,0,0.7,0.287,348.4,72.63,-6,1010,N/A
2017,1,15,23,30,0,0,0,0,0,0,0.7,0.311,348.1,70.91,-6,1010,N/A
2017,1,16,0,30,0,0,0,0,0,0,0.6,0.342,345.9,69.36,-6,1010,N/A
2017,1,16,1,30,0,0,0,0,0,0,0.6,0.37,335.6,67.97,-6,1010,N/A
2017,1,16,2,30,0,0,0,0,0,0,0.6,0.395,308.5,72.31,-7,1010,N/A
2017,1,16,3,30,0,0,0,0,0,0,0.7,0.41,292.8,71.63,-7,1010,N/A
2017,1,16,4,30,0,0,0,0,0,0,0.7,0.416,279.7,77.24,-8,1010,N/A
2017,1,16,5,30,0,0,0,0,0,0,0.6,0.427,272.4,77.52,-8,1010,N/A
2017,1,16,6,30,0,0,0,0,0,0,0.4,0.451,267.5,84.78,-9,1010,N/A
2017,1,16,7,30,12,214,17,12,214,17,0.2,0.487,264.6,75.36,-7,1010,N/A
2017,1,16,8,30,44,630,158,44,630,158,0.2,0.528,259.8,61.76,-3,1010,N/A
2017,1,16,9,30,60,780,301,60,780,301,0.3,0.56,245.3,57.52,-1,1010,N/A
2017,1,16,10,30,69,848,407,69,848,407,0.4,0.58,245.6,55,0,1010,N/A
2017,1,16,11,30,72,881,465,72,881,465,0.4,0.593,246.5,59.36,1,1010,N/A
2017,1,16,12,30,71,883,465,71,883,465,0.4,0.604,247.6,59.16,2,1010,N/A
2017,1,16,13,30,69,846,407,69,846,407,0.4,0.611,247.5,63.08,2,1010,N/A
2017,1,16,14,30,63,760,298,63,760,298,0.3,0.606,248.2,72.31,1,1000,N/A
2017,1,16,15,30,47,590,154,47,590,154,0.2,0.585,244.3,77.58,0,1000,N/A
2017,1,16,16,30,16,0,16,12,161,16,0.2,0.556,241.6,81.99,0,1000,N/A
2017,1,16,17,30,0,0,0,0,0,0,0.2,0.533,244.9,87.83,-1,1000,N/A
2017,1,16,18,30,0,0,0,0,0,0,0.2,0.526,246.8,88.3,-1,1000,N/A
2017,1,16,19,30,0,0,0,0,0,0,0.2,0.542,246.9,88.68,-1,1000,N/A
2017,1,16,20,30,0,0,0,0,0,0,0.2,0.581,246.3,89.24,-1,1000,N/A
2017,1,16,21,30,0,0,0,0,0,0,0.2,0.62,247.3,90,-1,1000,N/A
2017,1,16,22,30,0,0,0,0,0,0,0.2,0.639,252.7,90.49,-1,1000,N/A
2017,1,16,23,30,0,0,0,0,0,0,0.2,0.643,259.7,96.55,-2,1000,N/A
2017,1,17,0,30,0,0,0,0,0,0,0.2,0.64,268.2,100,-3,1000,N/A
2017,1,17,1,30,0,0,0,0,0,0,0.2,0.634,279.1,100,-3,1000,N/A
2017,1,17,2,30,0,0,0,0,0,0,0.2,0.627,293.4,100,-4,1000,N/A
2017,1,17,3,30,0,0,0,0,0,0,0.2,0.615,303.8,100,-4,1000,N/A
2017,1,17,4,30,0,0,0,0,0,0,0.2,0.607,314.4,100,-4,1000,N/A
2017,1,17,5,30,0,0,0,0,0,0,0.2,0.608,322.5,100,-5,1000,N/A
2017,1,17,6,30,0,0,0,0,0,0,0.2,0.615,333.5,94.44,-4,1000,N/A
2017,1,17,7,30,4,0,4,13,168,17,0.2,0.639,349.5,78.96,-2,1000,N/A
2017,1,17,8,30,40,0,40,45,607,157,0.2,0.694,357.8,74.49,0,1000,N/A
2017,1,17,9,30,76,0,76,62,760,298,0.2,0.774,21.4,68.28,2,1000,N/A
2017,1,17,10,30,137,1,138,69,833,404,0.3,0.874,61.1,67.7,3,1000,N/A
2017,1,17,11,30,184,298,318,74,854,457,0.3,1.008,79.3,64.01,4,1000,N/A
2017,1,17,12,30,185,293,317,75,841,453,0.3,1.187,95.2,66,4,1000,N/A
2017,1,17,13,30,139,2,140,74,794,393,0.3,1.386,106.2,75.69,3,1000,N/A
2017,1,17,14,30,102,0,102,67,701,286,0.3,1.572,109.9,85.68,2,1000,N/A
2017,1,17,15,30,51,0,51,51,506,145,0.3,1.731,109.1,93.18,1,1000,N/A
2017,1,17,16,30,5,0,5,13,97,16,0.3,1.865,107,94.28,0,1000,N/A
2017,1,17,17,30,0,0,0,0,0,0,0.3,1.94,106.2,95.96,0,1000,N/A
2017,1,17,18,30,0,0,0,0,0,0,0.3,1.905,109.8,97.19,0,1000,N/A
2017,1,17,19,30,0,0,0,0,0,0,0.3,1.774,115.2,98.01,0,1000,N/A
2017,1,17,20,30,0,0,0,0,0,0,0.3,1.67,119,99.79,1,1000,N/A
2017,1,17,21,30,0,0,0,0,0,0,0.4,1.657,123.7,100,1,1000,N/A
2017,1,17,22,30,0,0,0,0,0,0,0.4,1.689,123.5,100,0,1000,N/A
2017,1,17,23,30,0,0,0,0,0,0,0.3,1.726,116.6,100,0,1000,N/A
2017,1,18,0,30,0,0,0,0,0,0,0.3,1.758,105.7,99.54,0,1000,N/A
2017,1,18,1,30,0,0,0,0,0,0,0.3,1.785,95,99.11,0,990,N/A
2017,1,18,2,30,0,0,0,0,0,0,0.3,1.805,85.6,99.03,0,990,N/A
2017,1,18,3,30,0,0,0,0,0,0,0.3,1.809,77.2,98.99,0,990,N/A
2017,1,18,4,30,0,0,0,0,0,0,0.2,1.793,67,99.08,0,990,N/A
2017,1,18,5,30,0,0,0,0,0,0,0.2,1.767,59,99.11,0,990,N/A
2017,1,18,6,30,0,0,0,0,0,0,0.2,1.746,58.3,99.1,0,990,N/A
2017,1,18,7,30,0,0,0,12,34,13,0.3,1.73,60.4,99.01,0,990,N/A
2017,1,18,8,30,5,0,5,71,346,135,0.3,1.712,71.1,100,1,990,N/A
2017,1,18,9,30,10,0,10,97,556,271,0.3,1.685,74.6,100,1,990,N/A
2017,1,18,10,30,56,0,56,116,637,373,0.3,1.648,73.4,100,1,990,N/A
2017,1,18,11,30,63,0,63,123,678,429,0.3,1.6,74.1,98.05,2,990,N/A
2017,1,18,12,30,62,0,62,117,699,433,0.3,1.541,70.5,98.48,2,990,N/A
2017,1,18,13,30,39,0,39,113,655,379,0.2,1.48,63.3,98.66,2,990,N/A
2017,1,18,14,30,28,0,28,99,560,276,0.2,1.436,53.9,100,1,990,N/A
2017,1,18,15,30,69,384,142,69,384,142,0.2,1.422,45.3,100,0,1000,N/A
2017,1,18,16,30,16,0,16,14,42,16,0.2,1.43,46.9,100,0,1000,N/A
2017,1,18,17,30,0,0,0,0,0,0,0.3,1.435,55.4,97.4,0,1000,N/A
2017,1,18,18,30,0,0,0,0,0,0,0.2,1.429,65.7,95.53,0,1000,N/A
2017,1,18,19,30,0,0,0,0,0,0,0.2,1.417,64.9,100,0,1000,N/A
2017,1,18,20,30,0,0,0,0,0,0,0.2,1.406,60.2,99.19,0,1000,N/A
2017,1,18,21,30,0,0,0,0,0,0,0.1,1.409,58.4,97.95,0,1000,N/A
2017,1,18,22,30,0,0,0,0,0,0,0.1,1.443,44.2,96.84,0,1000,N/A
2017,1,18,23,30,0,0,0,0,0,0,0.1,1.466,323.8,96.39,0,1000,N/A
2017,1,19,0,30,0,0,0,0,0,0,0.2,1.429,291,95.36,0,1000,N/A
2017,1,19,1,30,0,0,0,0,0,0,0.3,1.36,283.1,94.35,0,1000,N/A
2017,1,19,2,30,0,0,0,0,0,0,0.3,1.319,285.5,93.64,-1,1000,N/A
2017,1,19,3,30,0,0,0,0,0,0,0.3,1.336,280.8,100,-1,1000,N/A
2017,1,19,4,30,0,0,0,0,0,0,0.3,1.379,276.1,100,-1,1000,N/A
2017,1,19,5,30,0,0,0,0,0,0,0.3,1.326,268.8,99.5,-1,1000,N/A
2017,1,19,6,30,0,0,0,0,0,0,0.3,1.117,267.8,97.96,-1,1000,N/A
2017,1,19,7,30,14,113,17,14,113,17,0.3,0.905,273.7,91.96,0,1000,N/A
2017,1,19,8,30,56,518,153,56,518,153,0.3,0.808,282.2,97.66,1,1000,N/A
2017,1,19,9,30,74,705,297,74,705,297,0.3,0.776,295.3,97.68,2,1000,N/A
2017,1,19,10,30,78,812,408,78,812,408,0.4,0.769,307.5,93.34,3,1000,N/A
2017,1,19,11,30,80,850,467,80,850,467,0.4,0.778,310.2,87.28,4,1000,N/A
2017,1,19,12,30,81,848,467,81,848,467,0.3,0.794,308.7,87.65,4,990,N/A
2017,1,19,13,30,134,0,134,80,806,410,0.3,0.807,307.3,88.66,4,990,N/A
2017,1,19,14,30,98,0,98,74,710,301,0.2,0.798,304.2,97.08,3,990,N/A
2017,1,19,15,30,52,0,52,56,540,159,0.2,0.764,302.7,100,2,990,N/A
2017,1,19,16,30,7,0,7,16,153,22,0.2,0.728,305.3,100,0,1000,N/A
2017,1,19,17,30,0,0,0,0,0,0,0.2,0.705,308.7,99.5,0,1000,N/A
2017,1,19,18,30,0,0,0,0,0,0,0.2,0.693,312.1,100,0,1000,N/A
2017,1,19,19,30,0,0,0,0,0,0,0.2,0.684,313.6,100,0,1000,N/A
2017,1,19,20,30,0,0,0,0,0,0,0.2,0.678,320.8,99.19,0,1000,N/A
2017,1,19,21,30,0,0,0,0,0,0,0.3,0.68,331.4,100,-1,1000,N/A
2017,1,19,22,30,0,0,0,0,0,0,0.3,0.684,345.8,100,-1,1000,N/A
2017,1,19,23,30,0,0,0,0,0,0,0.3,0.688,1.5,99.44,-1,1000,N/A
2017,1,20,0,30,0,0,0,0,0,0,0.3,0.701,10.4,98.26,-1,1000,N/A
2017,1,20,1,30,0,0,0,0,0,0,0.4,0.725,2.8,96.49,-1,1000,N/A
2017,1,20,2,30,0,0,0,0,0,0,0.4,0.748,352.3,100,-2,1000,N/A
2017,1,20,3,30,0,0,0,0,0,0,0.4,0.78,331.9,100,-2,1000,N/A
2017,1,20,4,30,0,0,0,0,0,0,0.4,0.826,325.9,98.21,-2,1000,N/A
2017,1,20,5,30,0,0,0,0,0,0,0.5,0.872,337.6,97.14,-2,1000,N/A
2017,1,20,6,30,0,0,0,0,0,0,0.5,0.911,353.5,89.71,-1,1000,N/A
2017,1,20,7,30,2,0,2,14,201,20,0.2,0.938,12.4,84.32,0,1000,N/A
2017,1,20,8,30,21,0,21,46,603,161,0.1,0.954,53.8,85.96,1,1000,N/A
2017,1,20,9,30,39,0,39,63,758,304,0.2,0.967,157.4,86.24,2,1000,N/A
2017,1,20,10,30,128,0,128,73,823,411,0.2,0.99,166,81.53,3,1000,N/A
2017,1,20,11,30,133,0,133,78,848,467,0.3,1.039,172.1,81.84,3,990,N/A
2017,1,20,12,30,107,0,107,80,841,466,0.3,1.113,179.2,77.24,4,990,N/A
2017,1,20,13,30,94,0,94,78,798,408,0.3,1.186,183.2,84.64,3,990,N/A
2017,1,20,14,30,69,0,69,70,715,301,0.2,1.229,181.1,93.52,2,990,N/A
2017,1,20,15,30,37,0,37,53,548,160,0.2,1.22,175.2,100,1,990,N/A
2017,1,20,16,30,5,0,5,16,158,23,0.2,1.177,170.7,96.68,0,990,N/A
2017,1,20,17,30,0,0,0,0,0,0,0.2,1.158,174.7,95.41,0,990,N/A
2017,1,20,18,30,0,0,0,0,0,0,0.2,1.196,177.8,97.44,0,990,N/A
2017,1,20,19,30,0,0,0,0,0,0,0.2,1.284,176,98.47,0,990,N/A
2017,1,20,20,30,0,0,0,0,0,0,0.2,1.396,175.1,97.15,0,990,N/A
2017,1,20,21,30,0,0,0,0,0,0,0.2,1.52,182.3,97.12,0,990,N/A
2017,1,20,22,30,0,0,0,0,0,0,0.3,1.657,190.6,98.9,0,990,N/A
2017,1,20,23,30,0,0,0,0,0,0,0.3,1.799,195,100,0,990,N/A
2017,1,21,0,30,0,0,0,0,0,0,0.3,1.928,200.4,100,0,990,N/A
2017,1,21,1,30,0,0,0,0,0,0,0.3,2.031,206.5,100,1,990,N/A
2017,1,21,2,30,0,0,0,0,0,0,0.3,2.108,213.9,100,1,990,N/A
2017,1,21,3,30,0,0,0,0,0,0,0.3,2.159,225.3,100,1,990,N/A
2017,1,21,4,30,0,0,0,0,0,0,0.2,2.16,237.7,100,1,990,N/A
2017,1,21,5,30,0,0,0,0,0,0,0.2,2.08,253.9,100,1,990,N/A
2017,1,21,6,30,0,0,0,0,0,0,0.2,1.931,267.7,100,1,990,N/A
2017,1,21,7,30,15,63,17,15,63,17,0.2,1.782,276.1,100,1,990,N/A
2017,1,21,8,30,70,384,144,70,384,144,0.2,1.686,277.2,100,2,990,N/A
2017,1,21,9,30,100,559,280,100,559,280,0.3,1.617,274,96.34,4,990,N/A
2017,1,21,10,30,179,125,231,120,640,384,0.3,1.531,269.3,96.94,5,990,N/A
2017,1,21,11,30,173,401,358,130,674,441,0.3,1.452,267.3,96.96,6,990,N/A
2017,1,21,12,30,128,681,444,128,681,444,0.3,1.41,264.7,95.45,7,990,N/A
2017,1,21,13,30,79,795,410,79,795,410,0.3,1.405,256.2,99.41,7,990,N/A
2017,1,21,14,30,75,697,303,75,697,303,0.2,1.411,256.2,100,6,990,N/A
2017,1,21,15,30,57,526,162,57,526,162,0.2,1.407,261,100,4,990,N/A
2017,1,21,16,30,19,140,25,19,140,25,0.2,1.397,265.4,100,2,990,N/A
2017,1,21,17,30,0,0,0,0,0,0,0.2,1.382,271.1,100,2,990,N/A
2017,1,21,18,30,0,0,0,0,0,0,0.2,1.379,273.3,100,2,990,N/A
2017,1,21,19,30,0,0,0,0,0,0,0.2,1.387,275.9,100,2,990,N/A
2017,1,21,20,30,0,0,0,0,0,0,0.2,1.4,283,100,2,990,N/A
2017,1,21,21,30,0,0,0,0,0,0,0.2,1.432,295,100,2,990,N/A
2017,1,21,22,30,0,0,0,0,0,0,0.2,1.471,308.9,100,2,990,N/A
2017,1,21,23,30,0,0,0,0,0,0,0.2,1.508,321,100,2,990,N/A
2017,1,22,0,30,0,0,0,0,0,0,0.1,1.565,328.2,100,2,990,N/A
2017,1,22,1,30,0,0,0,0,0,0,0.1,1.644,329.5,100,2,990,N/A
2017,1,22,2,30,0,0,0,0,0,0,0.1,1.702,333,100,2,990,N/A
2017,1,22,3,30,0,0,0,0,0,0,0.1,1.72,357.8,100,2,990,N/A
2017,1,22,4,30,0,0,0,0,0,0,0.2,1.745,17,100,2,990,N/A
2017,1,22,5,30,0,0,0,0,0,0,0.2,1.789,26.6,100,2,990,N/A
2017,1,22,6,30,0,0,0,0,0,0,0.2,1.837,38.1,100,2,990,N/A
2017,1,22,7,30,4,0,4,15,51,17,0.2,1.879,48,100,2,990,N/A
2017,1,22,8,30,35,0,35,76,338,142,0.2,1.902,63.1,100,3,990,N/A
2017,1,22,9,30,69,0,69,114,492,274,0.3,1.916,72.3,100,4,990,N/A
2017,1,22,10,30,175,64,202,95,717,393,0.3,1.927,76.7,100,5,990,N/A
2017,1,22,11,30,53,0,53,104,742,448,0.3,1.932,73.1,97.61,6,990,N/A
2017,1,22,12,30,180,24,192,106,735,449,0.4,1.933,67.7,99.36,6,990,N/A
2017,1,22,13,30,98,0,98,111,665,391,0.4,1.929,65.3,100,5,990,N/A
2017,1,22,14,30,72,0,72,105,546,286,0.4,1.915,64.8,100,4,990,N/A
2017,1,22,15,30,38,0,38,76,372,152,0.4,1.888,66.7,100,3,990,N/A
2017,1,22,16,30,5,0,5,19,49,22,0.4,1.844,69.7,100,3,990,N/A
2017,1,22,17,30,0,0,0,0,0,0,0.5,1.803,69,100,2,990,N/A
2017,1,22,18,30,0,0,0,0,0,0,0.5,1.782,68.9,100,2,990,N/A
2017,1,22,19,30,0,0,0,0,0,0,0.5,1.775,70.1,100,1,990,N/A
2017,1,22,20,30,0,0,0,0,0,0,0.5,1.775,71,100,1,990,N/A
2017,1,22,21,30,0,0,0,0,0,0,0.5,1.77,70.3,100,1,990,N/A
2017,1,22,22,30,0,0,0,0,0,0,0.5,1.732,68.5,100,1,990,N/A
2017,1,22,23,30,0,0,0,0,0,0,0.5,1.682,66.4,100,1,990,N/A
2017,1,23,0,30,0,0,0,0,0,0,0.5,1.636,73.2,100,1,990,N/A
2017,1,23,1,30,0,0,0,0,0,0,0.5,1.59,69.3,100,1,990,N/A
2017,1,23,2,30,0,0,0,0,0,0,0.5,1.552,68.1,99.53,0,990,N/A
2017,1,23,3,30,0,0,0,0,0,0,0.6,1.508,68.8,97.74,0,990,N/A
2017,1,23,4,30,0,0,0,0,0,0,0.6,1.478,63.3,95.15,0,990,N/A
2017,1,23,5,30,0,0,0,0,0,0,0.6,1.483,66.4,92.73,0,990,N/A
2017,1,23,6,30,0,0,0,0,0,0,0.6,1.464,67.9,91.6,0,990,N/A
2017,1,23,7,30,7,0,7,18,78,21,0.6,1.42,60.3,89.97,0,1000,N/A
2017,1,23,8,30,55,0,55,65,452,154,0.6,1.384,69.4,89.13,0,1000,N/A
2017,1,23,9,30,106,0,106,87,641,297,0.7,1.323,68.4,88.63,0,1000,N/A
2017,1,23,10,30,134,0,134,98,731,405,0.7,1.279,70.1,87.55,1,990,N/A
2017,1,23,11,30,108,0,108,104,766,463,0.7,1.296,71.6,87.76,1,990,N/A
2017,1,23,12,30,166,8,170,101,775,465,0.7,1.371,69.1,88.22,1,990,N/A
2017,1,23,13,30,106,0,106,99,728,408,0.7,1.495,68.6,89.15,0,990,N/A
2017,1,23,14,30,50,0,50,89,631,301,0.8,1.641,66.4,90.2,0,990,N/A
2017,1,23,15,30,26,0,26,67,454,162,0.8,1.784,65.7,90.5,0,990,N/A
2017,1,23,16,30,4,0,4,22,74,26,0.8,1.899,67.6,90.29,0,990,N/A
2017,1,23,17,30,0,0,0,0,0,0,0.9,1.989,65.5,90.11,0,990,N/A
2017,1,23,18,30,0,0,0,0,0,0,0.9,2.088,64.5,89.84,0,990,N/A
2017,1,23,19,30,0,0,0,0,0,0,0.9,2.179,63.9,89.59,0,990,N/A
2017,1,23,20,30,0,0,0,0,0,0,0.9,2.235,62.7,89.46,0,990,N/A
2017,1,23,21,30,0,0,0,0,0,0,0.9,2.271,62.9,89.68,0,990,N/A
2017,1,23,22,30,0,0,0,0,0,0,0.9,2.302,59.6,89.71,0,990,N/A
2017,1,23,23,30,0,0,0,0,0,0,0.9,2.314,56.5,89.39,0,990,N/A
2017,1,24,0,30,0,0,0,0,0,0,0.9,2.31,56.9,89.3,0,980,N/A
2017,1,24,1,30,0,0,0,0,0,0,1,2.316,56.1,89.55,0,980,N/A
2017,1,24,2,30,0,0,0,0,0,0,1,2.304,57.3,90.72,0,980,N/A
2017,1,24,3,30,0,0,0,0,0,0,1,2.199,58.9,92.86,0,980,N/A
2017,1,24,4,30,0,0,0,0,0,0,1,2.051,59.1,94.86,0,980,N/A
2017,1,24,5,30,0,0,0,0,0,0,1,1.986,59.5,96.75,0,980,N/A
2017,1,24,6,30,0,0,0,0,0,0,0.9,1.993,57,97.56,0,980,N/A
2017,1,24,7,30,18,72,21,18,72,21,0.9,2.017,54.5,97.88,0,980,N/A
2017,1,24,8,30,64,443,152,64,443,152,0.8,2.052,51.6,98.32,0,980,N/A
2017,1,24,9,30,69,0,69,82,640,293,0.8,2.089,46.3,98.98,0,980,N/A
2017,1,24,10,30,94,0,94,96,710,397,0.7,2.127,41.6,99.61,0,980,N/A
2017,1,24,11,30,60,0,60,105,736,452,0.7,2.146,35.2,99.79,0,980,N/A
2017,1,24,12,30,84,0,84,104,740,455,0.7,2.153,28,99.34,0,970,N/A
2017,1,24,13,30,98,0,98,101,698,401,0.7,2.171,20.5,98.31,0,970,N/A
2017,1,24,14,30,48,0,48,90,613,298,0.7,2.207,11.2,96.91,0,970,N/A
2017,1,24,15,30,26,0,26,65,464,163,0.7,2.238,3,93.96,0,970,N/A
2017,1,24,16,30,4,0,4,22,130,30,0.6,2.233,355.4,97.79,0,970,N/A
2017,1,24,17,30,0,0,0,0,0,0,0.6,2.19,344,95.71,0,980,N/A
2017,1,24,18,30,0,0,0,0,0,0,0.6,2.137,334.4,94.66,0,980,N/A
2017,1,24,19,30,0,0,0,0,0,0,0.7,2.097,328,94.46,0,980,N/A
2017,1,24,20,30,0,0,0,0,0,0,0.7,2.075,327.2,94.32,0,980,N/A
2017,1,24,21,30,0,0,0,0,0,0,0.7,2.06,327.9,94.42,0,980,N/A
2017,1,24,22,30,0,0,0,0,0,0,0.7,2.047,326.9,94.72,0,980,N/A
2017,1,24,23,30,0,0,0,0,0,0,0.7,2.031,324.4,94.79,0,970,N/A
2017,1,25,0,30,0,0,0,0,0,0,0.7,2.003,320.1,94.01,0,970,N/A
2017,1,25,1,30,0,0,0,0,0,0,0.7,1.956,314.3,92.22,0,980,N/A
2017,1,25,2,30,0,0,0,0,0,0,0.7,1.879,309.9,96.04,-1,980,N/A
2017,1,25,3,30,0,0,0,0,0,0,0.8,1.762,308.5,91.55,-1,980,N/A
2017,1,25,4,30,0,0,0,0,0,0,0.7,1.601,308.5,93.21,-2,980,N/A
2017,1,25,5,30,0,0,0,0,0,0,0.7,1.414,308,94.97,-3,980,N/A
2017,1,25,6,30,0,0,0,0,0,0,0.7,1.232,307,90.07,-3,980,N/A
2017,1,25,7,30,8,0,8,17,252,28,0.6,1.048,307.1,88.34,-3,980,N/A
2017,1,25,8,30,54,0,54,47,635,176,0.6,0.874,307.2,86.54,-2,980,N/A
2017,1,25,9,30,100,0,100,63,789,326,0.6,0.782,304.3,88.18,-1,980,N/A
2017,1,25,10,30,172,305,302,71,859,437,0.6,0.773,300.9,89.48,0,980,N/A
2017,1,25,11,30,76,883,496,76,883,496,0.6,0.8,296.8,89.42,0,980,N/A
